mean_x,mean_y,mean_z,min_x,min_y,min_z,max_x,max_y,max_z,median_x,median_y,median_z
-0.38139,-0.93792,0.00435,-0.393,-0.944,-0.003,-0.375,-0.93,0.018,-0.378,-0.938,0.003
-0.38022,-0.93837,0.00552,-0.39,-0.944,-0.012,-0.375,-0.93,0.018,-0.378,-0.938,0.009
-0.38502,-0.93668,-0.00414,-0.393,-0.947,-0.018,-0.375,-0.924,0.018,-0.384,-0.938,-0.009
-0.38622,-0.93636,-0.01398,-0.393,-0.947,-0.018,-0.378,-0.924,-0.003,-0.387,-0.938,-0.015
-0.38514,-0.93666,-0.01757,-0.393,-0.947,-0.026,-0.375,-0.927,-0.012,-0.384,-0.938,-0.018
-0.3888,-0.93495,-0.01506,-0.402,-0.956,-0.029,-0.372,-0.927,0.003,-0.387,-0.933,-0.018
-0.39582,-0.93231,-0.00523,-0.413,-0.956,-0.029,-0.372,-0.912,0.009,-0.399,-0.93,0.0
-0.39955,-0.93086,-0.00291,-0.413,-0.941,-0.015,-0.387,-0.912,0.009,-0.399,-0.9315,0.0
-0.39529,-0.93208,-0.0087,-0.413,-0.941,-0.015,-0.387,-0.915,0.003,-0.393,-0.933,-0.009
-0.39012,-0.93435,-0.01247,-0.399,-0.941,-0.023,-0.384,-0.93,0.0,-0.39,-0.933,-0.012
-0.38775,-0.93555,-0.0071,-0.393,-0.941,-0.023,-0.375,-0.927,0.009,-0.387,-0.938,-0.003
-0.38385,-0.93656,0.00327,-0.393,-0.944,-0.003,-0.375,-0.927,0.012,-0.3855,-0.938,0.003
-0.38355,-0.93739,-0.00018,-0.393,-0.944,-0.015,-0.375,-0.93,0.012,-0.384,-0.938,0.0
-0.38241,-0.93854,-0.00969,-0.393,-0.944,-0.018,-0.372,-0.93,0.003,-0.384,-0.938,-0.012
-0.37899,-0.93956,-0.01215,-0.39,-0.944,-0.018,-0.372,-0.93,-0.003,-0.378,-0.941,-0.012
-0.37804,-0.93945,-0.00486,-0.387,-0.944,-0.015,-0.367,-0.933,0.012,-0.378,-0.938,-0.009
-0.37574,-0.94018,0.00162,-0.387,-0.956,-0.018,-0.361,-0.933,0.015,-0.375,-0.941,0.003
-0.37479,-0.94022,-0.01406,-0.387,-0.956,-0.044,-0.361,-0.927,0.015,-0.375,-0.941,-0.0135
-0.36952,-0.94235,-0.02611,-0.387,-0.962,-0.044,-0.352,-0.927,-0.009,-0.367,-0.9425,-0.026
-0.36422,-0.945,-0.01151,-0.375,-0.962,-0.038,-0.352,-0.933,0.009,-0.364,-0.944,-0.012
-0.36994,-0.94243,-0.00354,-0.39,-0.956,-0.018,-0.352,-0.924,0.009,-0.367,-0.941,-0.003
-0.37978,-0.93871,-0.01438,-0.393,-0.956,-0.035,-0.367,-0.924,0.003,-0.378,-0.938,-0.015
-0.38212,-0.93834,-0.01837,-0.393,-0.971,-0.035,-0.367,-0.915,0.0,-0.384,-0.938,-0.018
-0.3754,-0.94069,-0.02186,-0.393,-0.971,-0.053,-0.361,-0.915,0.0,-0.375,-0.938,-0.023
-0.37261,-0.94144,-0.03738,-0.384,-0.971,-0.053,-0.361,-0.927,-0.009,-0.3735,-0.941,-0.041
-0.37458,-0.93997,-0.03971,-0.387,-0.959,-0.053,-0.361,-0.894,-0.023,-0.375,-0.9425,-0.041
-0.37656,-0.9399,-0.02818,-0.387,-0.959,-0.044,-0.364,-0.894,-0.009,-0.375,-0.941,-0.029
-0.38254,-0.93813,-0.01776,-0.393,-0.947,-0.035,-0.367,-0.93,-0.009,-0.384,-0.938,-0.015
-0.38532,-0.93659,-0.01923,-0.393,-0.947,-0.035,-0.372,-0.927,-0.009,-0.387,-0.938,-0.018
-0.38355,-0.9373,-0.03022,-0.39,-0.944,-0.041,-0.372,-0.927,-0.015,-0.384,-0.938,-0.029
-0.37967,-0.93894,-0.035,-0.39,-0.947,-0.041,-0.367,-0.927,-0.029,-0.378,-0.938,-0.035
-0.37817,-0.93984,-0.03623,-0.39,-0.947,-0.041,-0.367,-0.93,-0.029,-0.378,-0.941,-0.035
-0.37764,-0.93975,-0.03208,-0.39,-0.944,-0.041,-0.372,-0.93,-0.015,-0.378,-0.941,-0.035
-0.37443,-0.94079,-0.02268,-0.384,-0.944,-0.035,-0.367,-0.933,-0.012,-0.375,-0.941,-0.023
-0.37419,-0.94108,-0.02764,-0.384,-0.947,-0.041,-0.367,-0.933,-0.012,-0.375,-0.941,-0.029
-0.37461,-0.94073,-0.03848,-0.384,-0.947,-0.044,-0.367,-0.938,-0.029,-0.375,-0.941,-0.038
-0.37719,-0.93984,-0.03639,-0.387,-0.944,-0.044,-0.367,-0.93,-0.018,-0.378,-0.941,-0.038
-0.38169,-0.93852,-0.02514,-0.39,-0.944,-0.044,-0.375,-0.93,-0.012,-0.384,-0.938,-0.026
-0.3852,-0.93735,-0.01938,-0.39,-0.944,-0.026,-0.375,-0.93,-0.012,-0.387,-0.938,-0.018
-0.38706,-0.93612,-0.02412,-0.393,-0.944,-0.035,-0.378,-0.93,-0.015,-0.387,-0.938,-0.026
-0.37953,-0.93822,-0.02625,-0.393,-0.953,-0.035,-0.358,-0.93,-0.018,-0.3855,-0.938,-0.026
-0.37299,-0.94145,-0.02157,-0.387,-0.953,-0.029,-0.358,-0.93,-0.009,-0.375,-0.941,-0.023
-0.3729,-0.94213,-0.01417,-0.378,-0.953,-0.029,-0.364,-0.933,-0.003,-0.372,-0.941,-0.012
-0.3709,-0.9425,-0.01288,-0.378,-0.947,-0.023,-0.364,-0.938,-0.003,-0.372,-0.944,-0.012
-0.37277,-0.94128,-0.01967,-0.384,-0.947,-0.029,-0.364,-0.93,-0.009,-0.372,-0.941,-0.023
-0.3769,-0.93978,-0.02627,-0.384,-0.944,-0.035,-0.367,-0.93,-0.018,-0.378,-0.941,-0.026
-0.3783,-0.93931,-0.02957,-0.387,-0.944,-0.038,-0.372,-0.933,-0.023,-0.378,-0.938,-0.029
-0.37935,-0.93934,-0.0269,-0.387,-0.944,-0.038,-0.372,-0.933,-0.015,-0.378,-0.938,-0.029
-0.37879,-0.93965,-0.02007,-0.387,-0.944,-0.029,-0.367,-0.933,-0.012,-0.378,-0.941,-0.018
-0.37969,-0.9392,-0.01556,-0.387,-0.944,-0.023,-0.367,-0.93,-0.009,-0.378,-0.941,-0.015
-0.38244,-0.93844,-0.0146,-0.387,-0.944,-0.023,-0.375,-0.93,-0.009,-0.384,-0.938,-0.015
-0.38529,-0.93704,-0.01773,-0.399,-0.944,-0.023,-0.378,-0.927,-0.009,-0.384,-0.938,-0.018
-0.38847,-0.9354,-0.01718,-0.402,-0.944,-0.023,-0.378,-0.927,-0.009,-0.387,-0.933,-0.018
-0.38565,-0.93668,-0.01589,-0.402,-0.944,-0.029,-0.378,-0.927,-0.003,-0.3855,-0.938,-0.015
-0.38238,-0.93853,-0.02237,-0.39,-0.944,-0.029,-0.375,-0.933,-0.003,-0.384,-0.938,-0.026
-0.38001,-0.93915,-0.02639,-0.387,-0.944,-0.035,-0.372,-0.933,-0.018,-0.378,-0.938,-0.026
-0.37782,-0.94008,-0.0212,-0.39,-0.947,-0.035,-0.372,-0.93,-0.012,-0.378,-0.941,-0.023
-0.38217,-0.93858,-0.01297,-0.393,-0.947,-0.023,-0.372,-0.93,0.0,-0.384,-0.941,-0.015
-0.38637,-0.93636,-0.0137,-0.393,-0.944,-0.029,-0.378,-0.93,0.0,-0.387,-0.938,-0.012
-0.38361,-0.93711,-0.02616,-0.393,-0.944,-0.041,-0.375,-0.93,-0.009,-0.384,-0.938,-0.026
-0.37719,-0.93928,-0.03857,-0.387,-0.947,-0.05,-0.367,-0.933,-0.023,-0.378,-0.938,-0.038
-0.37389,-0.94049,-0.04115,-0.384,-0.947,-0.05,-0.367,-0.933,-0.029,-0.375,-0.941,-0.041
-0.37244,-0.94161,-0.03272,-0.378,-0.947,-0.05,-0.364,-0.933,-0.023,-0.372,-0.941,-0.029
-0.3757,-0.94057,-0.02901,-0.393,-0.947,-0.038,-0.364,-0.927,-0.018,-0.375,-0.941,-0.029
-0.3809,-0.93877,-0.03408,-0.393,-0.947,-0.044,-0.367,-0.927,-0.018,-0.384,-0.941,-0.035
-0.37998,-0.93938,-0.03683,-0.387,-0.947,-0.044,-0.367,-0.93,-0.029,-0.381,-0.941,-0.038
-0.38292,-0.93767,-0.03151,-0.402,-0.947,-0.041,-0.367,-0.927,-0.015,-0.384,-0.938,-0.035
-0.38955,-0.93459,-0.01881,-0.402,-0.947,-0.038,-0.372,-0.927,-0.003,-0.39,-0.933,-0.015
-0.39597,-0.93177,-0.01311,-0.405,-0.941,-0.018,-0.384,-0.924,-0.003,-0.399,-0.93,-0.012
-0.39531,-0.93193,-0.01849,-0.405,-0.944,-0.029,-0.378,-0.924,-0.009,-0.393,-0.933,-0.018
-0.38964,-0.9346,-0.02471,-0.399,-0.944,-0.035,-0.375,-0.93,-0.015,-0.39,-0.933,-0.026
-0.38724,-0.93642,-0.02508,-0.399,-0.947,-0.035,-0.372,-0.927,-0.018,-0.387,-0.938,-0.026
-0.37832,-0.93965,-0.02096,-0.399,-0.947,-0.029,-0.364,-0.927,-0.012,-0.375,-0.941,-0.023
-0.37778,-0.93917,-0.02398,-0.393,-0.947,-0.038,-0.364,-0.93,-0.012,-0.375,-0.941,-0.023
-0.38367,-0.93685,-0.03335,-0.393,-0.944,-0.041,-0.372,-0.93,-0.023,-0.384,-0.938,-0.035
-0.37989,-0.9384,-0.03749,-0.387,-0.947,-0.044,-0.372,-0.93,-0.026,-0.378,-0.938,-0.038
-0.3807,-0.93828,-0.02963,-0.399,-0.947,-0.044,-0.372,-0.927,-0.015,-0.378,-0.938,-0.029
-0.38349,-0.93719,-0.01732,-0.399,-0.944,-0.029,-0.375,-0.927,-0.003,-0.384,-0.938,-0.015
-0.38658,-0.93572,-0.01763,-0.393,-0.941,-0.029,-0.375,-0.93,-0.003,-0.387,-0.938,-0.018
-0.3897,-0.93417,-0.02475,-0.393,-0.941,-0.035,-0.384,-0.927,-0.015,-0.39,-0.933,-0.026
-0.38904,-0.9345,-0.02546,-0.393,-0.944,-0.035,-0.384,-0.927,-0.015,-0.39,-0.933,-0.026
-0.3876,-0.93541,-0.01549,-0.393,-0.944,-0.029,-0.378,-0.927,0.009,-0.387,-0.9355,-0.018
-0.38802,-0.93557,-0.00696,-0.402,-0.944,-0.018,-0.378,-0.927,0.009,-0.387,-0.933,-0.009
-0.38355,-0.93765,-0.01816,-0.402,-0.956,-0.041,-0.361,-0.924,0.009,-0.387,-0.938,-0.015
-0.3727,-0.94196,-0.02707,-0.402,-0.956,-0.041,-0.352,-0.924,-0.012,-0.372,-0.944,-0.026
-0.36765,-0.94393,-0.01906,-0.384,-0.953,-0.041,-0.352,-0.927,-0.003,-0.367,-0.944,-0.018
-0.37178,-0.94214,-0.01879,-0.387,-0.953,-0.035,-0.358,-0.93,-0.003,-0.372,-0.941,-0.018
-0.37677,-0.94008,-0.02483,-0.387,-0.947,-0.035,-0.364,-0.927,-0.012,-0.375,-0.941,-0.026
-0.37029,-0.94266,-0.02164,-0.387,-0.953,-0.035,-0.358,-0.927,-0.009,-0.372,-0.944,-0.023
-0.36494,-0.94506,-0.02034,-0.375,-0.959,-0.038,-0.358,-0.933,-0.009,-0.364,-0.944,-0.018
-0.36217,-0.94643,-0.02249,-0.375,-0.971,-0.038,-0.334,-0.933,-0.003,-0.364,-0.944,-0.023
-0.35671,-0.94786,-0.01598,-0.367,-0.971,-0.035,-0.334,-0.933,0.003,-0.361,-0.9455,-0.015
-0.35761,-0.94757,-0.01377,-0.367,-0.962,-0.029,-0.343,-0.938,0.003,-0.3595,-0.947,-0.015
-0.36071,-0.94721,-0.01409,-0.372,-0.956,-0.029,-0.349,-0.938,-0.003,-0.361,-0.947,-0.015
-0.36355,-0.94589,-0.01292,-0.372,-0.956,-0.023,-0.352,-0.938,-0.003,-0.364,-0.947,-0.012
-0.36389,-0.94582,-0.01535,-0.39,-0.985,-0.029,-0.32,-0.93,0.009,-0.367,-0.944,-0.015
-0.35857,-0.94788,-0.0217,-0.39,-0.985,-0.05,-0.32,-0.93,0.009,-0.361,-0.9455,-0.018
-0.35222,-0.94888,-0.03398,-0.384,-0.971,-0.05,-0.323,-0.933,-0.003,-0.3505,-0.947,-0.038
-0.35125,-0.94931,-0.0298,-0.364,-0.962,-0.044,-0.337,-0.938,-0.003,-0.352,-0.947,-0.035
-0.35156,-0.94948,-0.01185,-0.367,-0.968,-0.035,-0.323,-0.933,0.009,-0.352,-0.947,-0.012
-0.3596,-0.94615,-0.01303,-0.419,-0.968,-0.05,-0.323,-0.924,0.009,-0.361,-0.947,-0.009
-0.3728,-0.94166,-0.02504,-0.419,-0.968,-0.05,-0.323,-0.924,0.009,-0.3735,-0.9425,-0.029
-0.37179,-0.94185,-0.02746,-0.393,-0.953,-0.038,-0.358,-0.927,-0.018,-0.372,-0.944,-0.029
-0.36654,-0.94407,-0.02495,-0.384,-0.956,-0.038,-0.352,-0.93,-0.012,-0.367,-0.944,-0.026
-0.36462,-0.94518,-0.01884,-0.375,-0.956,-0.038,-0.349,-0.933,-0.003,-0.364,-0.944,-0.018
-0.35867,-0.94734,-0.02275,-0.372,-0.956,-0.041,-0.346,-0.933,-0.003,-0.361,-0.947,-0.0205
-0.35122,-0.94967,-0.03754,-0.361,-0.959,-0.053,-0.343,-0.941,-0.018,-0.349,-0.947,-0.038
-0.3478,-0.95135,-0.04796,-0.352,-0.959,-0.056,-0.343,-0.941,-0.029,-0.349,-0.953,-0.05
-0.34942,-0.95165,-0.04853,-0.361,-0.959,-0.056,-0.337,-0.941,-0.038,-0.349,-0.953,-0.05
-0.35317,-0.94946,-0.04088,-0.364,-0.959,-0.056,-0.337,-0.938,-0.026,-0.352,-0.947,-0.041
-0.35752,-0.94733,-0.03357,-0.367,-0.956,-0.044,-0.346,-0.938,-0.018,-0.358,-0.947,-0.035
-0.3632,-0.94517,-0.04029,-0.372,-0.956,-0.056,-0.349,-0.938,-0.018,-0.364,-0.944,-0.0425
-0.36529,-0.9437,-0.05324,-0.375,-0.947,-0.065,-0.358,-0.938,-0.041,-0.364,-0.944,-0.053
-0.36639,-0.9434,-0.05216,-0.375,-0.953,-0.065,-0.358,-0.938,-0.038,-0.367,-0.944,-0.053
-0.36609,-0.94452,-0.03809,-0.375,-0.959,-0.059,-0.352,-0.933,-0.015,-0.367,-0.944,-0.038
-0.36256,-0.94512,-0.02711,-0.375,-0.959,-0.041,-0.352,-0.933,-0.015,-0.364,-0.944,-0.026
-0.3658,-0.94302,-0.03644,-0.375,-0.953,-0.053,-0.352,-0.933,-0.015,-0.367,-0.944,-0.038
-0.37228,-0.94064,-0.04817,-0.384,-0.947,-0.056,-0.364,-0.933,-0.038,-0.372,-0.941,-0.05
-0.38499,-0.93584,-0.03758,-0.405,-0.944,-0.056,-0.367,-0.927,-0.012,-0.384,-0.938,-0.041
-0.39753,-0.93141,-0.0139,-0.405,-0.938,-0.041,-0.384,-0.924,0.009,-0.399,-0.93,-0.012
-0.40992,-0.92608,-0.00258,-0.434,-0.938,-0.012,-0.393,-0.912,0.009,-0.4035,-0.927,-0.003
-0.42697,-0.91815,-0.00507,-0.443,-0.93,-0.012,-0.402,-0.903,0.003,-0.431,-0.915,-0.003
-0.43055,-0.91617,-0.01002,-0.443,-0.927,-0.018,-0.419,-0.903,0.0,-0.431,-0.915,-0.009
-0.41929,-0.92214,-0.01044,-0.431,-0.941,-0.018,-0.39,-0.912,0.0,-0.425,-0.921,-0.012
-0.39679,-0.93154,-0.01004,-0.428,-0.968,-0.041,-0.328,-0.915,0.009,-0.402,-0.9285,-0.009
-0.38471,-0.93556,-0.03458,-0.419,-0.968,-0.076,-0.328,-0.897,0.009,-0.39,-0.938,-0.038
-0.38545,-0.9353,-0.05902,-0.413,-0.962,-0.076,-0.349,-0.897,-0.035,-0.3855,-0.938,-0.059
-0.38499,-0.9355,-0.05487,-0.393,-0.947,-0.065,-0.372,-0.927,-0.015,-0.387,-0.938,-0.059
-0.38739,-0.93507,-0.04162,-0.416,-0.959,-0.059,-0.372,-0.915,-0.015,-0.387,-0.933,-0.041
-0.38715,-0.93578,-0.04377,-0.416,-0.959,-0.059,-0.375,-0.915,-0.015,-0.387,-0.938,-0.05
-0.38769,-0.93491,-0.05216,-0.399,-0.944,-0.059,-0.378,-0.927,-0.044,-0.387,-0.933,-0.053
-0.39081,-0.93264,-0.0497,-0.399,-0.944,-0.056,-0.387,-0.927,-0.041,-0.39,-0.933,-0.05
-0.39288,-0.93225,-0.04352,-0.402,-0.941,-0.053,-0.387,-0.927,-0.029,-0.393,-0.933,-0.044
-0.3927,-0.93312,-0.03189,-0.402,-0.941,-0.05,-0.384,-0.927,-0.018,-0.393,-0.933,-0.035
-0.39522,-0.9314,-0.02612,-0.405,-0.941,-0.038,-0.384,-0.924,-0.018,-0.393,-0.93,-0.026
-0.4017,-0.92841,-0.03403,-0.408,-0.933,-0.05,-0.39,-0.924,-0.018,-0.402,-0.927,-0.035
-0.40695,-0.92661,-0.0416,-0.416,-0.933,-0.05,-0.399,-0.918,-0.035,-0.408,-0.927,-0.041
-0.41338,-0.92334,-0.03741,-0.425,-0.93,-0.05,-0.405,-0.915,-0.018,-0.413,-0.924,-0.041
-0.41801,-0.9213,-0.02357,-0.425,-0.93,-0.044,-0.413,-0.915,-0.012,-0.419,-0.924,-0.018
-0.41639,-0.92256,-0.0143,-0.425,-0.933,-0.023,-0.408,-0.915,-0.003,-0.416,-0.924,-0.015
-0.41525,-0.92295,-0.02409,-0.419,-0.933,-0.044,-0.408,-0.915,-0.003,-0.416,-0.924,-0.023
-0.4146,-0.92289,-0.04214,-0.419,-0.927,-0.056,-0.408,-0.915,-0.023,-0.416,-0.924,-0.044
-0.413,-0.92358,-0.04733,-0.416,-0.93,-0.056,-0.405,-0.915,-0.029,-0.413,-0.924,-0.05
-0.41002,-0.92505,-0.03347,-0.428,-0.938,-0.056,-0.393,-0.915,-0.012,-0.4105,-0.924,-0.035
-0.40839,-0.92631,-0.02912,-0.428,-0.938,-0.05,-0.393,-0.915,-0.012,-0.408,-0.927,-0.026
-0.40465,-0.92762,-0.04397,-0.416,-0.941,-0.059,-0.39,-0.918,-0.023,-0.405,-0.927,-0.044
-0.39227,-0.93191,-0.05471,-0.413,-0.941,-0.065,-0.375,-0.918,-0.044,-0.39,-0.933,-0.056
-0.37991,-0.93753,-0.05141,-0.39,-0.944,-0.065,-0.367,-0.93,-0.035,-0.378,-0.938,-0.056
-0.37555,-0.93942,-0.04987,-0.384,-0.944,-0.067,-0.367,-0.93,-0.035,-0.375,-0.941,-0.05
-0.37907,-0.93749,-0.05961,-0.39,-0.944,-0.07,-0.367,-0.93,-0.038,-0.378,-0.938,-0.065
-0.38181,-0.93684,-0.05554,-0.39,-0.944,-0.07,-0.372,-0.93,-0.035,-0.384,-0.938,-0.059
-0.37771,-0.93837,-0.03735,-0.39,-0.953,-0.065,-0.364,-0.93,-0.018,-0.378,-0.938,-0.035
-0.37654,-0.93932,-0.0369,-0.39,-0.959,-0.056,-0.364,-0.924,-0.018,-0.375,-0.941,-0.0365
-0.38198,-0.93776,-0.05003,-0.393,-0.959,-0.065,-0.367,-0.924,-0.029,-0.384,-0.938,-0.05
-0.38378,-0.93579,-0.06066,-0.399,-0.947,-0.076,-0.361,-0.924,-0.044,-0.384,-0.938,-0.059
-0.38935,-0.93255,-0.06701,-0.413,-0.947,-0.079,-0.361,-0.918,-0.056,-0.39,-0.9315,-0.067
-0.40173,-0.92672,-0.06782,-0.428,-0.947,-0.079,-0.387,-0.912,-0.059,-0.399,-0.927,-0.067
-0.39806,-0.9297,-0.06397,-0.428,-0.956,-0.076,-0.364,-0.912,-0.041,-0.402,-0.93,-0.067
-0.3703,-0.94596,-0.05055,-0.419,-1.012,-0.07,-0.317,-0.918,-0.003,-0.372,-0.941,-0.0515
-0.33368,-0.95569,-0.07421,-0.378,-1.012,-0.152,-0.296,-0.918,-0.003,-0.331,-0.959,-0.0575
-0.32098,-0.94862,-0.13359,-0.361,-0.974,-0.188,-0.296,-0.915,-0.053,-0.32,-0.947,-0.132
-0.34163,-0.94255,-0.13845,-0.384,-0.971,-0.188,-0.296,-0.915,-0.076,-0.3445,-0.941,-0.129
-0.32691,-0.95718,-0.08495,-0.384,-1.023,-0.135,-0.232,-0.897,-0.026,-0.346,-0.9545,-0.0805
-0.27791,-0.97528,-0.07011,-0.367,-1.023,-0.106,-0.217,-0.897,-0.026,-0.27,-0.977,-0.076
-0.29238,-0.96723,-0.07977,-0.393,-1.047,-0.106,-0.217,-0.859,-0.029,-0.276,-0.971,-0.082
-0.35549,-0.94518,-0.06474,-0.413,-1.047,-0.106,-0.238,-0.859,-0.029,-0.372,-0.944,-0.065
-0.35426,-0.9488,-0.07394,-0.413,-0.997,-0.129,-0.29,-0.883,-0.029,-0.367,-0.947,-0.07
-0.29304,-0.96854,-0.08658,-0.402,-1.047,-0.129,-0.196,-0.886,-0.05,-0.296,-0.965,-0.082
-0.28435,-0.96822,-0.07273,-0.39,-1.076,-0.117,-0.196,-0.883,-0.041,-0.27,-0.962,-0.067
-0.33336,-0.95626,-0.05379,-0.39,-1.076,-0.106,-0.211,-0.883,-0.018,-0.355,-0.947,-0.053
-0.33596,-0.95833,-0.05063,-0.39,-1.012,-0.07,-0.276,-0.903,-0.018,-0.3325,-0.956,-0.053
-0.28338,-0.97265,-0.05688,-0.343,-1.038,-0.079,-0.191,-0.927,-0.023,-0.2885,-0.9725,-0.059
-0.28626,-0.96925,-0.06986,-0.334,-1.038,-0.117,-0.191,-0.927,-0.023,-0.296,-0.962,-0.07
-0.31405,-0.95988,-0.0851,-0.349,-1.003,-0.12,-0.279,-0.909,-0.05,-0.311,-0.959,-0.082
-0.31625,-0.95989,-0.09163,-0.352,-1.003,-0.12,-0.279,-0.909,-0.07,-0.311,-0.959,-0.085
-0.35895,-0.94452,-0.07215,-0.428,-0.991,-0.117,-0.29,-0.889,-0.023,-0.352,-0.941,-0.079
-0.38196,-0.9377,-0.05001,-0.428,-0.962,-0.091,-0.32,-0.889,-0.023,-0.3765,-0.941,-0.044
-0.35248,-0.94781,-0.07665,-0.425,-0.962,-0.109,-0.317,-0.927,-0.026,-0.346,-0.947,-0.091
-0.34715,-0.94805,-0.09528,-0.372,-1.003,-0.109,-0.317,-0.927,-0.05,-0.346,-0.947,-0.094
-0.3573,-0.94594,-0.08143,-0.372,-1.003,-0.103,-0.343,-0.927,-0.041,-0.358,-0.944,-0.085
-0.34741,-0.94723,-0.09803,-0.372,-0.977,-0.132,-0.328,-0.93,-0.041,-0.349,-0.947,-0.103
-0.34486,-0.94549,-0.12602,-0.364,-0.962,-0.135,-0.328,-0.933,-0.103,-0.343,-0.944,-0.129
-0.35425,-0.94202,-0.12876,-0.364,-0.959,-0.135,-0.334,-0.933,-0.12,-0.358,-0.941,-0.129
-0.3574,-0.94196,-0.12369,-0.375,-0.947,-0.132,-0.343,-0.93,-0.106,-0.358,-0.941,-0.129
-0.35487,-0.94273,-0.11595,-0.375,-0.977,-0.132,-0.334,-0.93,-0.106,-0.358,-0.944,-0.111
-0.34728,-0.94652,-0.10461,-0.372,-0.977,-0.12,-0.334,-0.933,-0.067,-0.346,-0.947,-0.109
-0.34702,-0.95072,-0.07469,-0.361,-0.959,-0.111,-0.334,-0.938,-0.041,-0.346,-0.953,-0.067
-0.35641,-0.9502,-0.04659,-0.378,-0.962,-0.067,-0.343,-0.933,-0.023,-0.352,-0.953,-0.044
-0.35523,-0.94736,-0.05677,-0.39,-0.997,-0.12,-0.24,-0.918,-0.023,-0.3625,-0.947,-0.044
-0.33863,-0.95093,-0.08519,-0.449,-1.018,-0.202,-0.223,-0.877,-0.015,-0.361,-0.944,-0.082
-0.37391,-0.93752,-0.0579,-0.504,-1.1,-0.202,-0.223,-0.798,0.176,-0.399,-0.944,-0.103
-0.42008,-0.92124,0.04775,-0.528,-1.1,-0.15,-0.308,-0.798,0.196,-0.4105,-0.924,0.094
-0.47131,-0.89342,0.06811,-0.607,-1.038,-0.038,-0.308,-0.762,0.196,-0.463,-0.9015,0.085
-0.46817,-0.89655,0.05062,-0.607,-1.029,-0.038,-0.331,-0.762,0.117,-0.4445,-0.9,0.067
-0.44149,-0.91002,0.01193,-0.499,-1.029,-0.106,-0.331,-0.824,0.117,-0.443,-0.9,0.038
-0.46764,-0.88919,-0.0819,-0.499,-0.956,-0.144,-0.413,-0.824,0.067,-0.469,-0.889,-0.091
-0.48134,-0.88025,-0.1095,-0.551,-0.897,-0.144,-0.455,-0.856,-0.079,-0.472,-0.883,-0.109
-0.49757,-0.86647,-0.10681,-0.566,-0.897,-0.158,-0.402,-0.824,-0.053,-0.5,-0.868,-0.111
-0.46348,-0.90102,-0.10277,-0.566,-1.044,-0.185,-0.302,-0.762,0.038,-0.46,-0.886,-0.091
-0.39832,-0.94035,-0.06819,-0.592,-1.34,-0.185,-0.282,-0.762,0.05,-0.3625,-0.924,-0.065
-0.41631,-0.90184,-0.02731,-0.801,-1.34,-0.17,-0.152,-0.674,0.229,-0.375,-0.909,-0.0365
-0.47158,-0.88194,-0.02537,-0.839,-1.375,-0.188,-0.152,-0.674,0.229,-0.4295,-0.8435,-0.035
-0.46066,-0.90608,-0.06541,-0.839,-1.375,-0.229,-0.232,-0.689,0.176,-0.413,-0.853,-0.073
-0.43762,-0.91692,-0.08365,-0.765,-1.513,-0.32,-0.232,-0.672,0.176,-0.399,-0.8545,-0.0715
-0.44024,-0.92753,-0.04929,-0.806,-1.513,-0.32,-0.276,-0.672,0.255,-0.3885,-0.868,-0.0425
-0.43726,-0.92795,-0.04393,-0.806,-1.37,-0.27,-0.196,-0.672,0.255,-0.4235,-0.886,-0.0515
-0.44856,-0.91602,-0.04555,-0.806,-1.37,-0.27,-0.196,-0.613,0.211,-0.443,-0.889,-0.0425
-0.47481,-0.91011,-0.02447,-0.912,-1.46,-0.226,-0.223,-0.613,0.211,-0.4265,-0.877,-0.032
-0.47857,-0.89065,-0.01092,-0.912,-1.46,-0.305,-0.223,-0.724,0.17,-0.478,-0.8605,0.0205
-0.45275,-0.88256,-0.08366,-0.595,-1.029,-0.305,-0.311,-0.727,0.158,-0.46,-0.8845,-0.1045
-0.44575,-0.90096,-0.0775,-0.554,-0.977,-0.252,-0.349,-0.815,0.106,-0.44,-0.9015,-0.065
-0.47163,-0.90138,0.00231,-0.587,-0.974,-0.135,-0.384,-0.815,0.135,-0.4615,-0.903,0.003
-0.45815,-0.90145,-0.02696,-0.745,-1.226,-0.135,-0.346,-0.815,0.147,-0.446,-0.8875,-0.066
-0.45713,-0.88613,-0.00871,-0.783,-1.226,-0.199,-0.302,-0.686,0.147,-0.4265,-0.871,-0.032
-0.46207,-0.88792,0.02258,-0.783,-1.32,-0.199,-0.199,-0.686,0.39,-0.4235,-0.848,0.0305
-0.4505,-0.91446,-0.01019,-0.748,-1.466,-0.211,-0.199,-0.68,0.39,-0.419,-0.8435,-0.026
-0.46085,-0.92337,-0.03529,-0.804,-1.466,-0.211,-0.235,-0.66,0.199,-0.419,-0.8875,-0.032
-0.44211,-0.92338,-0.05645,-0.804,-1.367,-0.185,-0.235,-0.66,0.199,-0.3885,-0.8915,-0.073
-0.45118,-0.91101,-0.02369,-0.739,-1.367,-0.185,-0.235,-0.745,0.205,-0.4145,-0.874,-0.0135
-0.46109,-0.88886,-0.00892,-0.739,-1.138,-0.117,-0.328,-0.76,0.205,-0.4145,-0.874,-0.023
-0.43942,-0.88804,0.11085,-0.751,-1.217,-0.15,-0.208,-0.76,0.364,-0.416,-0.883,0.0015
